"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
861,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,304,208,276
861,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1414,644,1026
861,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,8,4,6
861,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,336,200,294
861,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1444,698,1072
861,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,4,4
861,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,530,272,422
861,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1750,908,1418
862,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,266,90,140
862,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,72,48,64
862,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2860,1054,1824
862,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,50,32,44
862,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,118,78,104
862,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1310,602,898
862,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,10,10
862,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,254,164,216
862,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1172,620,872
862,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,6,8
862,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,262,162,208
862,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,780,460,614
863,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,122,48,70
863,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,40,26,38
863,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,618,248,394
863,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,56,40,50
863,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,106,80,92
863,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,864,412,588
863,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,34,28,34
863,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,270,168,216
863,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1212,618,878
863,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,4,6
863,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,94,56,70
863,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,464,278,368
864,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,314,110,168
864,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,182,120,166
864,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2320,1070,1646
864,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,116,94,108
864,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,386,262,340
864,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1950,1206,1578
864,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,32,24,28
864,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,522,344,468
864,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1320,738,1086
864,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,8,8
864,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,212,144,178
864,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,580,374,506
865,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,96,32,50
865,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,8,8
865,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,652,234,382
865,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,34,22,26
865,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,64,44,58
865,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,770,382,522
865,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,8,8
865,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,156,116,138
865,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,914,432,638
865,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,30,22,30
865,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,178,100,150
865,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,674,402,564
866,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2,2,2
866,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,26,26,26
866,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,60,22,24
866,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,44,28,40
866,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,148,70,106
866,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,192,116,156
866,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,648,302,512
866,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,22,0,2
866,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,488,112,184
866,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,22,20,20
866,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,732,310,444
866,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,4,4,4
866,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,32,30,32
866,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,850,410,582
866,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,22,22,22
866,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,806,560,640
867,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,36,6,6
867,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,22,12,20
867,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,544,214,346
867,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,34,20,26
867,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,18,14,14
867,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,648,296,428
867,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,12,14
867,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,52,40,46
867,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,762,392,562
867,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,12,6,10
867,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,76,44,64
867,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,854,492,690
868,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,44,6,12
868,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,12,10,12
868,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,442,172,246
868,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,28,12,20
868,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,66,42,56
868,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,644,372,476
868,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,8,6,6
868,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,110,76,94
868,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,772,482,620
868,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,4
868,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,184,122,168
868,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1154,818,1002
869,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,98,28,38
869,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,26,16,20
869,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,882,302,482
869,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,38,20,26
869,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,130,86,106
869,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1222,580,814
869,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,24,16,22
869,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,112,68,86
869,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,574,294,424
869,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,10,4,6
869,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,238,186,218
869,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1010,642,840
870,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,198,60,108
870,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,72,42,66
870,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,776,242,464
870,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,60,26,40
870,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,168,102,152
870,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,714,316,484
870,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,30,24,26
870,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,370,224,328
870,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,916,510,716
870,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,26,16,22
870,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,214,142,194
870,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,724,422,606
870,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,48,26,42
870,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,6,8
870,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,128,56,88
870,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
870,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,20,20,20
870,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,12,4,4
870,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,52,22,30
871,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,672,254,388
871,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,114,66,104
871,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1410,568,868
871,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,394,260,316
871,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,398,268,332
871,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2000,1042,1394
871,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,94,78,84
871,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,330,220,280
871,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1214,662,906
871,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,20,18,20
871,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,86,58,70
871,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,374,242,312
872,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,270,70,150
872,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,144,70,116
872,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,2124,734,1384
872,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,88,54,72
872,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,428,270,392
872,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,2914,1270,1978
872,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,4,4
872,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,420,262,354
872,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,2310,1030,1648
872,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,0,0
872,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,270,128,198
872,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,828,444,654
873,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,98,16,40
873,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,64,40,60
873,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1276,454,892
873,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,32,20,28
873,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,242,172,238
873,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1594,760,1202
873,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,2,2
873,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,242,148,216
873,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1780,722,1210
873,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,4,4
873,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,232,106,182
873,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,668,344,540
875,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,82,32,48
875,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,38,20,30
875,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1396,518,932
875,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,12,8,10
875,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,138,98,130
875,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,838,360,592
875,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
875,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,156,72,100
875,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,800,324,530
875,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,4,4
875,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,112,58,72
875,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,222,116,168
876,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,96,22,40
876,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,36,28,30
876,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,640,178,350
876,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,0,0
876,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,146,66,118
876,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,548,232,386
876,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,4,4
876,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,96,54,70
876,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,504,222,358
876,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,22,6,16
876,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,8,4,8
877,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,80,22,36
877,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,44,32,40
877,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1190,356,736
877,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,2,2
877,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,152,94,128
877,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1188,486,832
877,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,294,152,218
877,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,786,366,560
877,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,114,42,78
877,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,62,30,46
878,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,290,70,132
878,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,130,80,108
878,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1924,610,1088
878,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,28,14,18
878,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,200,122,166
878,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1402,642,1010
878,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,10,10
878,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,190,96,130
878,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,588,298,432
878,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
878,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,168,56,120
878,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,402,182,288
879,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,136,40,72
879,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,38,28,32
879,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,736,258,416
879,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,44,32,40
879,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,134,84,106
879,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1326,568,930
879,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,12,12
879,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,206,112,152
879,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,820,424,596
879,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
879,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,112,54,84
879,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,192,104,154
880,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,102,30,62
880,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,108,66,90
880,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,958,280,560
880,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,22,12,18
880,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,296,162,254
880,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1040,446,734
880,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,12,12
880,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,266,158,214
880,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,544,262,398
880,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,2,2,2
880,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,122,50,86
880,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,176,92,126
881,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,84,14,28
881,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,88,54,68
881,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,950,294,504
881,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,4,4
881,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,168,104,136
881,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1132,512,744
881,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
881,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,132,88,118
881,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,488,256,346
881,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,4,4
881,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,128,58,96
881,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,276,160,212
882,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,106,30,50
882,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,38,26,30
882,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,792,284,436
882,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,2,4
882,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,100,66,92
882,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,872,402,592
882,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,6,6
882,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,86,48,70
882,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,410,224,304
882,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,94,52,80
882,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,306,178,238
883,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,8,0,0
883,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,8,8
883,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,370,88,164
883,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
883,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,600,200,296
883,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,8,0,0
883,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,32,24,28
883,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,1440,652,1028
883,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,118,76,116
883,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1006,632,968
884,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,20,2,4
884,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,342,110,156
884,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,12,6,10
884,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,988,390,512
884,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,36,24,30
884,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,818,426,552
884,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,4,4
884,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,226,154,218
884,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1166,738,958
885,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,46,8,12
885,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,366,124,168
885,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,48,22,30
